Ano,Jogo,Time1,p1,p2,Time2,Competição,Fase,tr1,tr2,pe1,pe2,Data,Estadio,Pais
13,146,Tunísia,2,3,Suécia,Copa,3ª rodada,,,,,,,
13,145,México,1,1,Japão,Copa,3ª rodada,,,,,,,
13,144,Holanda,0,3,Nigéria,Copa,2ª rodada,,,,,,,
13,143,Finlândia,1,1,Coréia do Sul,Copa,2ª rodada,,,,,,,
13,142,Austrália,3,2,Uruguai,Copa,2ª rodada,,,,,,,
13,141,França,3,1,Bósnia,Copa,2ª rodada,,,,,,,
13,140,Espanha,4,0,Trinidad e Tobago,Copa,2ª rodada,,,,,,,
13,139,Áustria,1,1,Chile,Copa,2ª rodada,,,,,,,
13,138,Guatemala,1,1,Gana,Copa,2ª rodada,,,,,,,
13,137,Brasil,2,2,Dinamarca,Copa,2ª rodada,,,,,,,
13,136,Ilhas Salomão,1,1,Congo,Copa,2ª rodada,,,,,,,
13,135,Rep Tcheca,3,2,Sérvia,Copa,2ª rodada,,,,,,,
13,134,Portugal,2,0,Bolívia,Copa,2ª rodada,,,,,,,
13,133,Italia,2,2,Irã,Copa,2ª rodada,,,,,,,
13,132,Irlanda,0,1,Estados Unidos,Copa,2ª rodada,,,,,,,
13,131,Bulgária,0,1,Equador,Copa,2ª rodada,,,,,,,
13,130,Tunísia,0,1,Japão,Copa,2ª rodada,,,,,,,
13,129,México,1,2,Suécia,Copa,2ª rodada,,,,,,,
13,128,Coréia do Sul,0,1,Nigéria,Copa,1ª rodada,,,,,,,
13,127,Finlândia,1,3,Holanda,Copa,1ª rodada,,,,,,,
13,126,Bósnia,5,0,Uruguai,Copa,1ª rodada,,,,,,,
13,125,França,3,0,Austrália,Copa,1ª rodada,,,,,,,
13,124,Chile,2,1,Trinidad e Tobago,Copa,1ª rodada,,,,,,,
13,123,Áustria,2,1,Espanha,Copa,1ª rodada,,,,,,,
13,122,Dinamarca,1,1,Gana,Copa,1ª rodada,,,,,,,
13,121,Brasil,3,0,Guatemala,Copa,1ª rodada,,,,,,,
13,120,Sérvia,4,1,Congo,Copa,1ª rodada,,,,,,,
13,119,Rep Tcheca,1,0,Ilhas Salomão,Copa,1ª rodada,,,,,,,
13,118,Irã,2,1,Bolívia,Copa,1ª rodada,,,,,,,
13,117,Italia,2,2,Portugal,Copa,1ª rodada,,,,,,,
13,116,Equador,0,1,Estados Unidos,Copa,1ª rodada,,,,,,,
13,115,Bulgária,2,2,Irlanda,Copa,1ª rodada,,,,,,,
13,114,Suécia,2,2,Japão,Copa,1ª rodada,,,,,,,
13,113,México,3,1,Tunísia,Copa,1ª rodada,,,,,,,
13,112,Nigéria,2,1,Rep Tcheca,Taça Mundial,Final,,,,,,,
13,111,Nigéria,3,1,Trinidad e Tobago,Taça Mundial,Semi-final,,,,,,,
13,110,Rep Tcheca,2,1,Bulgária,Taça Mundial,Semi-final,,,,,,,
13,109,Trinidad e Tobago,1,0,Japão,Taça Mundial,4as-de-final,,,,,,,
13,108,Nigéria,3,1,Chile,Taça Mundial,4as-de-final,1,1,,,,,
13,107,Bulgária,4,1,Sérvia,Taça Mundial,4as-de-final,,,,,,,
13,106,Rep Tcheca,2,1,França,Taça Mundial,4as-de-final,,,,,,,
13,105,Coréia do Sul,1,2,Japão,Taça Mundial,8vas-de-final,,,,,,,
13,104,Trinidad e Tobago,1,0,Guatemala,Taça Mundial,8vas-de-final,,,,,,,
13,103,Uruguai,1,3,Chile,Taça Mundial,8vas-de-final,,,,,,,
13,102,Congo,1,3,Nigéria,Taça Mundial,8vas-de-final,,,,,,,
13,101,Sérvia,2,1,Finlândia,Taça Mundial,8vas-de-final,,,,,,,
13,100,Italia,1,2,Bulgária,Taça Mundial,8vas-de-final,,,,,,,
13,99,França,3,1,Áustria,Taça Mundial,8vas-de-final,,,,,,,
13,98,Rep Tcheca,3,1,Suécia,Taça Mundial,8vas-de-final,,,,,,,
13,97,RD do Congo,1,2,Irã,Eliminatórias,Repescagem,,,,,,,
13,96,Equador,1,0,Costa Rica,Eliminatórias,Repescagem,,,,,,,
13,95,Japão,1,0,Uzbequistão,Eliminatórias,AOFC-3r,,,,,,,
13,94,Austrália,3,1,China,Eliminatórias,AOFC-3r,,,,,,,
13,93,Ilhas Salomão,2,2,Irã,Eliminatórias,AOFC-3r,,,,,,,
13,92,Coréia do Sul,4,0,Hong Kong,Eliminatórias,AOFC-3r,,,,,,,
13,91,Japão,2,0,China,Eliminatórias,AOFC-2r,,,,,,,
13,90,Austrália,3,1,Uzbequistão,Eliminatórias,AOFC-2r,,,,,,,
13,89,Ilhas Salomão,2,0,Hong Kong,Eliminatórias,AOFC-2r,,,,,,,
13,88,Coréia do Sul,1,2,Irã,Eliminatórias,AOFC-2r,,,,,,,
13,87,Uzbequistão,0,1,China,Eliminatórias,AOFC-1r,,,,,,,
13,86,Austrália,1,2,Japão,Eliminatórias,AOFC-1r,,,,,,,
13,85,Irã,0,2,Hong Kong,Eliminatórias,AOFC-1r,,,,,,,
13,84,Coréia do Sul,2,0,Ilhas Salomão,Eliminatórias,AOFC-1r,,,,,,,
13,83,Arábia Saudita,1,1,China,Eliminatórias,AOFC-0r,,,,,,,
13,82,Kwait,1,2,Ilhas Salomão,Eliminatórias,AOFC-0r,,,,,,,
13,81,Guatemala,2,0,Panamá,Eliminatórias,CONCACAF-3r,,,,,,,
13,80,México,1,1,Costa Rica,Eliminatórias,CONCACAF-3r,,,,,,,
13,79,Canadá,2,1,Nicarágua,Eliminatórias,CONCACAF-3r,,,,,,,
13,78,Estados Unidos,1,2,Trinidad e Tobago,Eliminatórias,CONCACAF-3r,,,,,,,
13,77,Guatemala,1,0,Costa Rica,Eliminatórias,CONCACAF-2r,,,,,,,
13,76,México,2,3,Panamá,Eliminatórias,CONCACAF-2r,,,,,,,
13,75,Canadá,1,3,Trinidad e Tobago,Eliminatórias,CONCACAF-2r,,,,,,,
13,74,Estados Unidos,2,3,Nicarágua,Eliminatórias,CONCACAF-2r,,,,,,,
13,73,Panamá,1,3,Costa Rica,Eliminatórias,CONCACAF-1r,,,,,,,
13,72,México,2,0,Guatemala,Eliminatórias,CONCACAF-1r,,,,,,,
13,71,Nicarágua,0,1,Trinidad e Tobago,Eliminatórias,CONCACAF-1r,,,,,,,
13,70,Estados Unidos,2,0,Canadá,Eliminatórias,CONCACAF-1r,,,,,,,
13,69,Bolívia,1,1,Equador,Eliminatórias,CONMEBOL-3r,,,,,,,
13,68,Argentina,1,2,Chile,Eliminatórias,CONMEBOL-3r,,,,,,,
13,67,Peru,1,3,Uruguai,Eliminatórias,CONMEBOL-3r,,,,,,,
13,66,Brasil,2,2,Colômbia,Eliminatórias,CONMEBOL-3r,,,,,,,
13,65,Bolívia,3,2,Chile,Eliminatórias,CONMEBOL-2r,,,,,,,
13,64,Argentina,1,2,Equador,Eliminatórias,CONMEBOL-2r,,,,,,,
13,63,Peru,4,1,Colômbia,Eliminatórias,CONMEBOL-2r,,,,,,,
13,62,Brasil,0,2,Uruguai,Eliminatórias,CONMEBOL-2r,,,,,,,
13,61,Equador,0,3,Chile,Eliminatórias,CONMEBOL-1r,,,,,,,
13,60,Argentina,2,1,Bolívia,Eliminatórias,CONMEBOL-1r,,,,,,,
13,59,Uruguai,1,1,Colômbia,Eliminatórias,CONMEBOL-1r,,,,,,,
13,58,Brasil,3,1,Peru,Eliminatórias,CONMEBOL-1r,,,,,,,
13,57,Costa do Marfim,0,1,Sudão,Eliminatórias,CAF-3r,,,,,,,
13,56,Gana,2,2,Nigéria,Eliminatórias,CAF-3r,,,,,,,
13,55,RD do Congo,0,2,Congo,Eliminatórias,CAF-3r,,,,,,,
13,54,Camarões,1,0,Tunísia,Eliminatórias,CAF-3r,,,,,,,
13,53,Costa do Marfim,1,2,Nigéria,Eliminatórias,CAF-2r,,,,,,,
13,52,Gana,3,0,Sudão,Eliminatórias,CAF-2r,,,,,,,
13,51,RD do Congo,0,1,Tunísia,Eliminatórias,CAF-2r,,,,,,,
13,50,Camarões,1,2,Congo,Eliminatórias,CAF-2r,,,,,,,
13,49,Sudão,0,2,Nigéria,Eliminatórias,CAF-1r,,,,,,,
13,48,Gana,2,4,Costa do Marfim,Eliminatórias,CAF-1r,,,,,,,
13,47,Congo,0,1,Tunísia,Eliminatórias,CAF-1r,,,,,,,
13,46,Camarões,0,4,RD do Congo,Eliminatórias,CAF-1r,,,,,,,
13,45,Sudão,2,1,Togo,Eliminatórias,CAF-0r,,,,,,,
13,44,Congo,3,1,Guiné,Eliminatórias,CAF-0r,,,,,,,
13,43,Senegal,1,3,RD do Congo,Eliminatórias,CAF-0r,,,,,,,
13,42,Rússia,1,3,Portugal,Eliminatórias,UEFA-3r,,,,,,,
13,41,Alemanha,1,1,Áustria,Eliminatórias,UEFA-3r,,,,,,,
13,40,Bulgária,0,1,Bielorússia,Eliminatórias,UEFA-3r,,,,,,,
13,39,Escócia,0,1,Bósnia,Eliminatórias,UEFA-3r,,,,,,,
13,38,Armênia,0,3,Espanha,Eliminatórias,UEFA-3r,,,,,,,
13,37,Italia,2,1,Grécia,Eliminatórias,UEFA-3r,,,,,,,
13,36,Sérvia,4,1,Turquia,Eliminatórias,UEFA-3r,,,,,,,
13,35,Finlândia,1,0,Suiça,Eliminatórias,UEFA-3r,,,,,,,
13,34,Noruega,1,2,Suécia,Eliminatórias,UEFA-3r,,,,,,,
13,33,Inglaterra,1,2,Irlanda,Eliminatórias,UEFA-3r,,,,,,,
13,32,Romênia,2,1,Andorra,Eliminatórias,UEFA-3r,,,,,,,
13,31,França,3,2,Dinamarca,Eliminatórias,UEFA-3r,,,,,,,
13,30,Holanda,2,1,Estônia,Eliminatórias,UEFA-3r,,,,,,,
13,29,Rep Tcheca,2,0,Chipre,Eliminatórias,UEFA-3r,,,,,,,
13,28,Rússia,0,0,Áustria,Eliminatórias,UEFA-2r,,,,,,,
13,27,Alemanha,1,1,Portugal,Eliminatórias,UEFA-2r,,,,,,,
13,26,Bulgária,3,0,Bósnia,Eliminatórias,UEFA-2r,,,,,,,
13,25,Escócia,1,2,Bielorússia,Eliminatórias,UEFA-2r,,,,,,,
13,24,Armênia,0,1,Grécia,Eliminatórias,UEFA-2r,,,,,,,
13,23,Italia,1,1,Espanha,Eliminatórias,UEFA-2r,,,,,,,
13,22,Sérvia,1,0,Suiça,Eliminatórias,UEFA-2r,,,,,,,
13,21,Finlândia,3,0,Turquia,Eliminatórias,UEFA-2r,,,,,,,
13,20,Noruega,1,0,Irlanda,Eliminatórias,UEFA-2r,,,,,,,
13,19,Inglaterra,1,2,Suécia,Eliminatórias,UEFA-2r,,,,,,,
13,18,Romênia,0,4,Dinamarca,Eliminatórias,UEFA-2r,,,,,,,
13,17,França,2,0,Andorra,Eliminatórias,UEFA-2r,,,,,,,
13,16,Holanda,1,1,Chipre,Eliminatórias,UEFA-2r,,,,,,,
13,15,Rep Tcheca,1,0,Estônia,Eliminatórias,UEFA-2r,,,,,,,
13,14,Portugal,1,2,Áustria,Eliminatórias,UEFA-1r,,,,,,,
13,13,Alemanha,1,2,Rússia,Eliminatórias,UEFA-1r,,,,,,,
13,12,Bielorússia,0,2,Bósnia,Eliminatórias,UEFA-1r,,,,,,,
13,11,Escócia,0,1,Bulgária,Eliminatórias,UEFA-1r,,,,,,,
13,10,Espanha,1,1,Grécia,Eliminatórias,UEFA-1r,,,,,,,
13,9,Italia,2,1,Armênia,Eliminatórias,UEFA-1r,,,,,,,
13,8,Turquia,2,1,Suiça,Eliminatórias,UEFA-1r,,,,,,,
13,7,Finlândia,0,1,Sérvia,Eliminatórias,UEFA-1r,,,,,,,
13,6,Suécia,1,2,Irlanda,Eliminatórias,UEFA-1r,,,,,,,
13,5,Inglaterra,3,0,Noruega,Eliminatórias,UEFA-1r,,,,,,,
13,4,Andorra,3,1,Dinamarca,Eliminatórias,UEFA-1r,,,,,,,
13,3,França,3,2,Romênia,Eliminatórias,UEFA-1r,,,,,,,
13,2,Estônia,1,0,Chipre,Eliminatórias,UEFA-1r,,,,,,,
13,1,Rep Tcheca,2,1,Holanda,Eliminatórias,UEFA-1r,,,,,,,
12,123,Finlândia,2,1,França,Copa,Final,,,,,,,
12,122,Bulgária,2,2,Argentina,Copa,D. 3º Lugar,1,1,0,1,,,
12,121,Argentina,0,2,França,Copa,Semi-final,,,,,,,
12,120,Bulgária,0,1,Finlândia,Copa,Semi-final,,,,,,,
12,119,França,3,2,Alemanha,Copa,4as-de-final,2,2,,,,,
12,118,Coréia do Sul,1,2,Argentina,Copa,4as-de-final,,,,,,,
12,117,Finlândia,3,2,Gana,Copa,4as-de-final,,,,,,,
12,116,Hong Kong,0,3,Bulgária,Copa,4as-de-final,,,,,,,
12,115,Alemanha,2,0,Guiné,Copa,8vas-de-final,,,,,,,
12,114,Argentina,2,1,Camarões,Copa,8vas-de-final,,,,,,,
12,113,Áustria,1,3,França,Copa,8vas-de-final,,,,,,,
12,112,Coréia do Sul,3,1,Panamá,Copa,8vas-de-final,,,,,,,
12,111,Gana,2,0,Portugal,Copa,8vas-de-final,,,,,,,
12,110,Bulgária,3,2,Escócia,Copa,8vas-de-final,2,2,,,,,
12,109,Finlândia,4,2,México,Copa,8vas-de-final,,,,,,,
12,108,Austrália,1,2,Hong Kong,Copa,8vas-de-final,,,,,,,
12,107,Honduras,0,1,Bielorússia,Copa,3ª rodada,,,,,,,
12,106,Alemanha,2,1,Camarões,Copa,3ª rodada,,,,,,,
12,105,Guiné,2,2,Hungria,Copa,3ª rodada,,,,,,,
12,104,Argentina,2,0,Croácia,Copa,3ª rodada,,,,,,,
12,103,Panamá,0,0,Peru,Copa,3ª rodada,,,,,,,
12,102,Áustria,3,1,Moldávia,Copa,3ª rodada,,,,,,,
12,101,Coréia do Sul,1,1,Suiça,Copa,3ª rodada,,,,,,,
12,100,França,2,2,Marrocos,Copa,3ª rodada,,,,,,,
12,99,Fiji,1,2,Gana,Copa,3ª rodada,,,,,,,
12,98,Escócia,3,0,Irlanda do Norte,Copa,3ª rodada,,,,,,,
12,97,Portugal,3,1,Uruguai,Copa,3ª rodada,,,,,,,
12,96,Brasil,1,2,Bulgária,Copa,3ª rodada,,,,,,,
12,95,Hong Kong,0,2,Finlândia,Copa,3ª rodada,,,,,,,
12,94,Chile,2,3,Lituânia,Copa,3ª rodada,,,,,,,
12,93,Gales,2,4,Austrália,Copa,3ª rodada,,,,,,,
12,92,Italia,2,2,México,Copa,3ª rodada,,,,,,,
12,91,Guiné,2,1,Croácia,Copa,2ª rodada,,,,,,,
12,90,Honduras,1,3,Camarões,Copa,2ª rodada,,,,,,,
12,89,Alemanha,1,2,Bielorússia,Copa,2ª rodada,,,,,,,
12,88,Argentina,1,1,Hungria,Copa,2ª rodada,,,,,,,
12,87,Panamá,3,1,Moldávia,Copa,2ª rodada,,,,,,,
12,86,Áustria,4,0,Peru,Copa,2ª rodada,,,,,,,
12,85,Fiji,1,2,Irlanda do Norte,Copa,2ª rodada,,,,,,,
12,84,Coréia do Sul,2,0,Marrocos,Copa,2ª rodada,,,,,,,
12,83,França,3,1,Suiça,Copa,2ª rodada,,,,,,,
12,82,Escócia,1,2,Gana,Copa,2ª rodada,,,,,,,
12,81,Portugal,1,3,Bulgária,Copa,2ª rodada,,,,,,,
12,80,Brasil,1,2,Uruguai,Copa,2ª rodada,,,,,,,
12,79,Gales,2,1,México,Copa,2ª rodada,,,,,,,
12,78,Hong Kong,4,0,Lituânia,Copa,2ª rodada,,,,,,,
12,77,Chile,2,2,Finlândia,Copa,2ª rodada,,,,,,,
12,76,Italia,2,3,Austrália,Copa,2ª rodada,,,,,,,
12,75,Bielorússia,1,2,Camarões,Copa,1ª rodada,,,,,,,
12,74,Alemanha,3,1,Honduras,Copa,1ª rodada,,,,,,,
12,73,Peru,2,0,Moldávia,Copa,1ª rodada,,,,,,,
12,72,Hungria,0,3,Croácia,Copa,1ª rodada,,,,,,,
12,71,Argentina,1,1,Guiné,Copa,1ª rodada,,,,,,,
12,70,Áustria,1,1,Panamá,Copa,1ª rodada,,,,,,,
12,69,Suiça,4,2,Marrocos,Copa,1ª rodada,,,,,,,
12,68,França,2,3,Coréia do Sul,Copa,1ª rodada,,,,,,,
12,67,Uruguai,1,3,Bulgária,Copa,1ª rodada,,,,,,,
12,66,Gana,2,2,Irlanda do Norte,Copa,1ª rodada,,,,,,,
12,65,Escócia,3,0,Fiji,Copa,1ª rodada,,,,,,,
12,64,Brasil,2,3,Portugal,Copa,1ª rodada,,,,,,,
12,63,Finlândia,3,2,Lituânia,Copa,1ª rodada,,,,,,,
12,62,Chile,2,2,Hong Kong,Copa,1ª rodada,,,,,,,
12,61,Austrália,0,4,México,Copa,1ª rodada,,,,,,,
12,60,Italia,3,0,Gales,Copa,1ª rodada,,,,,,,
12,59,Inglaterra,2,2,Áustria,Eliminatórias,Repescagem,1,1,0,1,,,
12,58,Honduras,3,2,St Vicente,Eliminatórias,Repescagem,2,2,,,,,
12,57,Austrália,4,1,Paquistão,Eliminatórias,AOFC-2r,1,1,,,,,
12,56,Fiji,2,2,Arábia Saudita,Eliminatórias,AOFC-2r,1,1,1,0,,,
12,55,Japão,1,2,Hong Kong,Eliminatórias,AOFC-2r,,,,,,,
12,54,Taiti,1,2,Coréia do Sul,Eliminatórias,AOFC-2r,,,,,,,
12,53,St Vicente,1,4,Panamá,Eliminatórias,CONCACAF-2r,,,,,,,
12,52,México,3,2,Honduras,Eliminatórias,CONCACAF-2r,2,2,,,,,
12,51,Guiné,3,1,Angola,Eliminatórias,CAF-2r,,,,,,,
12,50,Camarões,3,1,Gabão,Eliminatórias,CAF-2r,,,,,,,
12,49,Zâmbia,2,3,Gana,Eliminatórias,CAF-2r,,,,,,,
12,48,Marrocos,5,1,Líbia,Eliminatórias,CAF-2r,,,,,,,
12,47,Bielorússia,4,1,Liechenstein,Eliminatórias,UEFA-2r,,,,,,,
12,46,Polônia,1,2,Croácia,Eliminatórias,UEFA-2r,,,,,,,
12,45,Eslováquia,1,3,Suiça,Eliminatórias,UEFA-2r,,,,,,,
12,44,Estônia,1,2,Bulgária,Eliminatórias,UEFA-2r,,,,,,,
12,43,Eslovênia,1,2,Hungria,Eliminatórias,UEFA-2r,,,,,,,
12,42,Gales,2,0,Letônia,Eliminatórias,UEFA-2r,,,,,,,
12,41,Áustria,0,3,Portugal,Eliminatórias,UEFA-2r,,,,,,,
12,40,Moldávia,1,1,Suécia,Eliminatórias,UEFA-2r,1,1,1,0,,,
12,39,Paquistão,1,0,Índia,Eliminatórias,AOFC-1r,,,,,,,
12,38,Austrália,2,1,Iraque,Eliminatórias,AOFC-1r,,,,,,,
12,37,Irã,1,2,Arábia Saudita,Eliminatórias,AOFC-1r,,,,,,,
12,36,Fiji,3,0,Nova Zelândia,Eliminatórias,AOFC-1r,,,,,,,
12,35,Coréia do Norte,2,3,Hong Kong,Eliminatórias,AOFC-1r,,,,,,,
12,34,Japão,2,0,Bahrein,Eliminatórias,AOFC-1r,,,,,,,
12,33,Vietnã,1,3,Coréia do Sul,Eliminatórias,AOFC-1r,,,,,,,
12,32,Kwait,1,2,Taiti,Eliminatórias,AOFC-1r,1,1,,,,,
12,31,Estados Unidos,1,2,Panamá,Eliminatórias,CONCACAF-1r,,,,,,,
12,30,St Vicente,3,0,Jamaica,Eliminatórias,CONCACAF-1r,,,,,,,
12,29,Honduras,2,1,Canadá,Eliminatórias,CONCACAF-1r,,,,,,,
12,28,El Salvador,0,2,México,Eliminatórias,CONCACAF-1r,,,,,,,
12,27,Chile,2,1,Paraguai,Eliminatórias,CONMEBOL-1r,,,,,,,
12,26,Venezuela,1,2,Peru,Eliminatórias,CONMEBOL-1r,,,,,,,
12,25,Uruguai,2,1,Equador,Eliminatórias,CONMEBOL-1r,,,,,,,
12,24,Angola,2,1,Sudão,Eliminatórias,CAF-1r,1,1,,,,,
12,23,Nigéria,1,1,Guiné,Eliminatórias,CAF-1r,1,1,0,1,,,
12,22,Gabão,2,1,Argélia,Eliminatórias,CAF-1r,,,,,,,
12,21,Camarões,3,1,Quênia,Eliminatórias,CAF-1r,1,1,,,,,
12,20,Senegal,1,3,Gana,Eliminatórias,CAF-1r,,,,,,,
12,19,África do Sul,1,2,Zâmbia,Eliminatórias,CAF-1r,,,,,,,
12,18,Líbia,3,3,Egito,Eliminatórias,CAF-1r,3,3,1,0,,,
12,17,Costa do Marfim,0,2,Marrocos,Eliminatórias,CAF-1r,,,,,,,
12,16,Liechenstein,1,1,Sérvia,Eliminatórias,UEFA-1r,,,,,,,
12,15,Espanha,2,2,Bielorússia,Eliminatórias,UEFA-1r,,,,,,,
12,14,Croácia,2,1,Holanda,Eliminatórias,UEFA-1r,,,,,,,
12,13,Polônia,3,2,Romênia,Eliminatórias,UEFA-1r,,,,,,,
12,12,Suiça,3,1,Dinamarca,Eliminatórias,UEFA-1r,,,,,,,
12,11,Inglaterra,1,3,Eslováquia,Eliminatórias,UEFA-1r,,,,,,,
12,10,Geórgia,4,4,Bulgária,Eliminatórias,UEFA-1r,3,3,0,1,,,
12,9,Estônia,1,1,Macedônia,Eliminatórias,UEFA-1r,1,1,1,0,,,
12,8,Bélgica,1,2,Hungria,Eliminatórias,UEFA-1r,,,,,,,
12,7,Turquia,1,2,Eslovênia,Eliminatórias,UEFA-1r,,,,,,,
12,6,Letônia,4,1,Islândia,Eliminatórias,UEFA-1r,,,,,,,
12,5,Gales,3,1,Rússia,Eliminatórias,UEFA-1r,,,,,,,
12,4,Portugal,3,2,Luxemburgo,Eliminatórias,UEFA-1r,,,,,,,
12,3,Áustria,2,2,Ucrânia,Eliminatórias,UEFA-1r,2,2,1,0,,,
12,2,Suécia,4,1,Israel,Eliminatórias,UEFA-1r,,,,,,,
12,1,Rep Tcheca,1,1,Moldávia,Eliminatórias,UEFA-1r,,,,,,,
11,144,Escócia,3,1,Lituânia,Copa,Final,,,,,,,
11,143,Alemanha,1,2,França,Copa,D. 3º Lugar,,,,,,,
11,142,França,0,1,Lituânia,Copa,Semi-final,,,,,,,
11,141,Alemanha,1,2,Escócia,Copa,Semi-final,,,,,,,
11,140,Lituânia,4,3,Brasil,Copa,4as-de-final,2,2,,,,,
11,139,França,3,1,Finlândia,Copa,4as-de-final,,,,,,,
11,138,Escócia,2,1,Irlanda do Norte,Copa,4as-de-final,,,,,,,
11,137,Argentina,1,2,Alemanha,Copa,4as-de-final,,,,,,,
11,136,Brasil,2,2,Inglaterra,Copa,8vas-de-final,1,1,1,0,,,
11,135,El Salvador,0,4,Finlândia,Copa,8vas-de-final,,,,,,,
11,134,Lituânia,2,1,Costa do Marfim,Copa,8vas-de-final,,,,,,,
11,133,França,2,0,Áustria,Copa,8vas-de-final,,,,,,,
11,132,Irlanda do Norte,1,0,Liechenstein,Copa,8vas-de-final,,,,,,,
11,131,Rep Tcheca,2,3,Alemanha,Copa,8vas-de-final,1,1,,,,,
11,130,Escócia,2,0,Gales,Copa,8vas-de-final,,,,,,,
11,129,Venezuela,0,1,Argentina,Copa,8vas-de-final,,,,,,,
11,128,Kwait,1,2,Espanha,Copa,3ª rodada,,,,,,,
11,127,Brasil,2,0,Finlândia,Copa,3ª rodada,,,,,,,
11,126,Grécia,2,2,El Salvador,Copa,3ª rodada,,,,,,,
11,125,Inglaterra,2,1,Chile,Copa,3ª rodada,,,,,,,
11,124,Camarões,1,2,Bolívia,Copa,3ª rodada,,,,,,,
11,123,Áustria,1,1,Lituânia,Copa,3ª rodada,,,,,,,
11,122,Polônia,2,1,St Vicente,Copa,3ª rodada,,,,,,,
11,121,França,3,2,Costa do Marfim,Copa,3ª rodada,,,,,,,
11,120,Irlanda do Norte,3,1,Colômbia,Copa,3ª rodada,,,,,,,
11,119,Alemanha,2,1,Fiji,Copa,3ª rodada,,,,,,,
11,118,China,2,2,Liechenstein,Copa,3ª rodada,,,,,,,
11,117,Rep Tcheca,3,1,Uzbequistão,Copa,3ª rodada,,,,,,,
11,116,Trinidad e Tobago,0,6,Escócia,Copa,3ª rodada,,,,,,,
11,115,Argentina,0,0,Bósnia,Copa,3ª rodada,,,,,,,
11,114,Tunísia,0,2,Gales,Copa,3ª rodada,,,,,,,
11,113,Venezuela,1,0,Portugal,Copa,3ª rodada,,,,,,,
11,112,Grécia,2,2,Chile,Copa,2ª rodada,,,,,,,
11,111,Kwait,1,3,Finlândia,Copa,2ª rodada,,,,,,,
11,110,Brasil,3,1,Espanha,Copa,2ª rodada,,,,,,,
11,109,Inglaterra,0,2,El Salvador,Copa,2ª rodada,,,,,,,
11,108,Camarões,1,2,Lituânia,Copa,2ª rodada,,,,,,,
11,107,Áustria,2,1,Bolívia,Copa,2ª rodada,,,,,,,
11,106,Irlanda do Norte,1,0,Fiji,Copa,2ª rodada,,,,,,,
11,105,Polônia,1,2,Costa do Marfim,Copa,2ª rodada,,,,,,,
11,104,França,4,1,St Vicente,Copa,2ª rodada,,,,,,,
11,103,Alemanha,2,2,Colômbia,Copa,2ª rodada,,,,,,,
11,102,China,0,0,Uzbequistão,Copa,2ª rodada,,,,,,,
11,101,Rep Tcheca,4,1,Liechenstein,Copa,2ª rodada,,,,,,,
11,100,Tunísia,1,1,Portugal,Copa,2ª rodada,,,,,,,
11,99,Trinidad e Tobago,2,3,Bósnia,Copa,2ª rodada,,,,,,,
11,98,Argentina,1,1,Escócia,Copa,2ª rodada,,,,,,,
11,97,Venezuela,1,1,Gales,Copa,2ª rodada,,,,,,,
11,96,Espanha,1,2,Finlândia,Copa,1ª rodada,,,,,,,
11,95,Brasil,2,2,Kwait,Copa,1ª rodada,,,,,,,
11,94,Bolívia,1,2,Lituânia,Copa,1ª rodada,,,,,,,
11,93,El Salvador,1,0,Chile,Copa,1ª rodada,,,,,,,
11,92,Inglaterra,4,1,Grécia,Copa,1ª rodada,,,,,,,
11,91,Áustria,1,2,Camarões,Copa,1ª rodada,,,,,,,
11,90,St Vicente,0,3,Costa do Marfim,Copa,1ª rodada,,,,,,,
11,89,França,1,0,Polônia,Copa,1ª rodada,,,,,,,
11,88,Liechenstein,3,0,Uzbequistão,Copa,1ª rodada,,,,,,,
11,87,Colômbia,0,2,Fiji,Copa,1ª rodada,,,,,,,
11,86,Alemanha,1,2,Irlanda do Norte,Copa,1ª rodada,,,,,,,
11,85,Rep Tcheca,1,1,China,Copa,1ª rodada,,,,,,,
11,84,Escócia,2,1,Bósnia,Copa,1ª rodada,,,,,,,
11,83,Argentina,4,0,Trinidad e Tobago,Copa,1ª rodada,,,,,,,
11,82,Gales,3,2,Portugal,Copa,1ª rodada,,,,,,,
11,81,Venezuela,3,0,Tunísia,Copa,1ª rodada,,,,,,,
11,80,Inglaterra,2,3,Brasil,Reis,Fase final,,,,,,,
11,79,Áustria,2,2,Alemanha,Reis,Fase final,,,,,,,
11,78,Inglaterra,1,4,Alemanha,Reis,Fase final,,,,,,,
11,77,Áustria,0,1,Brasil,Reis,Fase final,,,,,,,
11,76,Brasil,2,0,Alemanha,Reis,Fase final,,,,,,,
11,75,Áustria,2,2,Inglaterra,Reis,Fase final,,,,,,,
11,74,Polônia,1,3,Brasil,Reis,Repescagem,,,,,,,
11,73,Italia,2,3,Inglaterra,Reis,Repescagem,,,,,,,
11,72,Alemanha,4,0,Argentina,Reis,1ª fase,,,,,,,
11,71,Inglaterra,2,0,Polônia,Reis,1ª fase,,,,,,,
11,70,França,1,2,Áustria,Reis,1ª fase,,,,,,,
11,69,Estônia,1,1,Italia,Reis,1ª fase,,,,,,,
11,68,Inglaterra,1,1,Argentina,Reis,1ª fase,,,,,,,
11,67,Alemanha,2,1,Escócia,Reis,1ª fase,,,,,,,
11,66,Estônia,1,1,Áustria,Reis,1ª fase,,,,,,,
11,65,França,1,2,Brasil,Reis,1ª fase,,,,,,,
